Product Name,Price,Rating,Reviews,Link
Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",4.4,425,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjY5MTY4NDU3NDE5NzEzOjE2NzUzNjE0ODI6c3BfbXRmOjIwMDk4NDY0Mjg5Nzk4OjowOjo&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,798,3.5,10,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjY5MTY4NDU3NDE5NzEzOjE2NzUzNjE0ODI6c3BfbXRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS
"Trajectory Sigma Brown Elegant Vegan Leather Crossbody Messenger Office Bag for upto 15.6 Inch Laptop , MacBook , Notebook with Multiple Compartment Shoulder & Handbag for Men & Women with 2 Years Warranty","1,399",4.2,337,https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1675361482&sprefix=ba%2Caps%2C283&sr=8-109
"Pigeon Breast Milk Storage Bag,Secure Seal & easy Storage,Hygienic Breast Milk Storage,Leak Proof,Zipper Zeal Breast Milk Storage,5 pcs",115,4.3,442,https://www.amazon.in/Pigeon-Breast-Milk-Storage-Pieces/dp/B01M5DGMZ9/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1675361482&sprefix=ba%2Caps%2C283&sr=8-110
"Priority Disney Marvel Spiderman 25 litres Grey School Bag | Casual Backpack for Boys & Girls, Kid's Backpack",349,3.6,"6,184",https://www.amazon.in/Priority-Spider-ltrs-School-Backpack/dp/B0849MZF6Q/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1675361482&sprefix=ba%2Caps%2C283&sr=8-111
"Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags(Pink)",799,4.3,107,https://www.amazon.in/Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BK922Y5N/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1675361482&sprefix=ba%2Caps%2C283&sr=8-112
Isle Locada by Hidesign Women's SLING BAG(AUBERGINE/AUBERG),"1,599",4.5,341,https://www.amazon.in/Isle-Locada-Hidesign-Womens-Purple/dp/B07T97R1H1/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1675361482&sprefix=ba%2Caps%2C283&sr=8-113
Gear Triumph 26L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,769,4.2,"5,375",https://www.amazon.in/Gear-Beige-Casual-Backpack-BKPTRMP520522/dp/B00VWM11HQ/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1675361482&sprefix=ba%2Caps%2C283&sr=8-114
ASTRID Women's 17'' Black and White Textured Laptop Bag With Accessory Pouch,999,3.9,55,https://www.amazon.in/ASTRID-Black-Textured-Laptop-Accessory/dp/B09Z2G37YY/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1675361482&sprefix=ba%2Caps%2C283&sr=8-115
Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,395,3.9,216,https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1675361482&sprefix=ba%2Caps%2C283&sr=8-116
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196",4.2,"2,166",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjY5MTY4NDU3NDE5NzEzOjE2NzUzNjE0ODI6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","1,499",4.4,"1,567",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MjY5MTY4NDU3NDE5NzEzOjE2NzUzNjE0ODI6c3BfYnRmOjIwMDM2NjU1MDM2MjA0OjowOjo&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LF4RT5%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,3.9,684,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX2F0Zl9uZXh0OjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,798,3.5,10,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX2F0Zl9uZXh0OjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS
"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,3.8,"9,820",https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-115
Alifiya Polyester MacBook Laptop Sleeve Bag 16 Inch with Charger Pouch (Grey_L26),384,4.2,90,https://www.amazon.in/Alifiya-Polyester-MacBook-Charger-Grey_L26/dp/B09GP79C4C/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-116
Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,949,4.4,"3,583",https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-117
Gear Polyester 23 Cms Travel Bag(DUFCRSTNG0104_Black),519,4.3,"1,859",https://www.amazon.in/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-118
Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),999,4.4,"6,048",https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-119
Baggit Women's PEPSI Sling Bag,812,4.3,"1,923",https://www.amazon.in/Baggit-Womens-Hobo-Handbag-Green/dp/B097C2T2DS/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-120
"Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK)",548,4.2,"1,499",https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-121
Lavie Women's Malnov Tote Bag | Ladies Purse Handbag,"1,013.",4.1,"4,826",https://www.amazon.in/Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-122
Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",4.4,425,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX210ZjoyMDA5ODQ2NDI4OTc5ODo6MDo6&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Large 45L Laptop Backpack Unisex Backpack |School Bag| |College Bag Blufin Bags,639,3.9,47,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX210ZjoyMDExNjIyMzg1MzA5ODo6MDo6&url=%2FBLUFIN-Unisex-Laptop-Backpack-Large%2Fdp%2FB09TRZ9CL2%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,589,3.6,343,https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-125
ShopyVid ® Women's PU Leather Stylish and Trending Backpack for College Office Travel Purse (Black),343,3.6,"2,807",https://www.amazon.in/ShopyVid%C2%AE-Leather-Stylish-Trending-Backpack/dp/B08336HQ18/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-126
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,999,4.4,"2,268",https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-127
"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Black)",449,3.8,"1,215",https://www.amazon.in/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-128
ADISA Women's Sling Bag,575,4.0,"2,561",https://www.amazon.in/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-129
"Veneer Laptop Bag 15.6 Inch, Business Briefcase for Men Women, 15inch Water Resistant Messenger Shoulder Bag with Strap, Durable Office Bag, for Computer/Notebook/MacBook","1,055",4.2,"2,883",https://www.amazon.in/Veneer-Business-Briefcase-Resistant-Messenger/dp/B08Z619V6Z/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-130
Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,299",4.1,903,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-131
ADISA Women's & Girls' Sling Bag,495,4.1,"2,771",https://www.amazon.in/ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1675361483&sprefix=ba%2Caps%2C283&sr=8-132
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196",4.2,"2,166",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX2J0ZjoyMDA0MzMyMTEzNjYwNjo6MDo6&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)","1,499",4.4,"1,567",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU2NjQyNjUzMzUzODoxNjc1MzYxNDgzOnNwX2J0ZjoyMDAzNjY1NTAzNjIwNDo6MDo6&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LF4RT5%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361483%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,3.9,684,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTEyNzE5OTcyMDU3MDM5OjE2NzUzNjE0ODU6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361485%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,798,3.5,10,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTEyNzE5OTcyMDU3MDM5OjE2NzUzNjE0ODU6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjQyOTg6OjA6Og&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361485%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS
"Wildcraft 45 Ltrs Grey and Orange Rucksack (8903338073864), Large","1,749",4.3,"8,681",https://www.amazon.in/Wildcraft-Ltrs-orange-Rucksack-8903338073864/dp/B01G5I8YLC/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-131
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,999,4.4,"2,268",https://www.amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-132
Gear Casual Backpack,429,3.8,"2,040",https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-133
ADISA Women's Sling Bag,575,4.0,"2,561",https://www.amazon.in/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-134
EAYIRA Hanging Travel Toiletry Kit Bag Cosmetic Make up Organizer Multifunction Portable Makeup Pouch for Women and Girls Waterproof Ladies Case Travelling Storage Inner Ware Up Brush Kit Holder,380,3.9,748,https://www.amazon.in/EAYIRA-Portable-Multifunctional-Organizer-Cosmetic/dp/B07QYVX5FT/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-135
Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover,"1,299",4.1,903,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-136
AUXTER Red Polyester Avenger Captain America Shield school Bag casual Backpack Daypack,529,4.4,"3,276",https://www.amazon.in/Polyester-Avengers-Captain-America-Backpack/dp/B01M7R5KMW/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-137
Gear Superior 16LWater Resistant School Bag//Backpack/College Bag for Men/Women - Black,395,3.9,216,https://www.amazon.in/Gear-Superior-Casual-Backpack-BKPSPRIOR0001/dp/B08GY2ZN96/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-138
Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",4.4,425,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTEyNzE5OTcyMDU3MDM5OjE2NzUzNjE0ODU6c3BfbXRmOjIwMDk4NDY0Mjg5Nzk4OjowOjo&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361485%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Large 45L Laptop Backpack Unisex Backpack |School Bag| |College Bag Blufin Bags,639,3.9,47,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTEyNzE5OTcyMDU3MDM5OjE2NzUzNjE0ODU6c3BfbXRmOjIwMTE2MjIzODUzMDk4OjowOjo&url=%2FBLUFIN-Unisex-Laptop-Backpack-Large%2Fdp%2FB09TRZ9CL2%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361485%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Kuber Industries Travel Toiletry Bag|Undergarments Organizer Bag|Makeup Bags|Transparent Shaving Bag for Men|Water Resistant with Zipper and Handle|Set of 2 (Cream),174,4.0,40,https://www.amazon.in/Kuber-Industries-Transparent-Resistant-Handle-Set/dp/B08WK5QJ5D/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-141
"Arctic Hunter Mens Small Sling Bag Chest Bag Shoulder Bag Mobile Bag Side Bag with Earphone Port Water Resistant for Everyday Use Small Items and Small Electronic Product,Black","1,139",4.3,528,https://www.amazon.in/Resistant-Outdoor-Shoulder-Unbalance-Earphone/dp/B07TT785P7/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-142
TRAWOC 80L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack HK007-PARENT,"2,380",4.4,"6,734",https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-143
Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),819,4.2,"1,481",https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-144
"TRUE HUMAN® Emperor Anti Theft With Number Lock Backpack Bag Laptop bag,office bag for Men and Women | College Bags for Girls & Boys (ZYDEN)",649,3.7,665,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-145
TULMAN Canvas Travel Sling Bag Cross Body One side Shoulder College Bag for Men & Women - 30 x 13 x 26 CM - Olive Green,799,4.1,366,https://www.amazon.in/TULMAN-Stylish-Messenger-Shoulder-Bag/dp/B07Q74QLHT/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-146
"AirCase Office Messenger Sling Bag fits upto 15.6"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women",949,4.0,572,https://www.amazon.in/AirCase-C25-Messenger-Shoulder-Compartments/dp/B07X6DV3VM/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-147
Red Lemon Polyester Bange Series 15.6inch Laptop Bag for Men 35 LTR Capacity Daily Office Bag for Men and Women Black (1903),"2,849",4.2,152,https://www.amazon.in/Red-Lemon-Polyester-15-6-inch-Waterproof/dp/B07XYY2FW4/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1675361485&sprefix=ba%2Caps%2C283&sr=8-148
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196",4.2,"2,166",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTEyNzE5OTcyMDU3MDM5OjE2NzUzNjE0ODU6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361485%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Cosmus ACE Casual Navy 45 cm 22 Ltr Laptop Backpack Bag,718,3.9,120,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTEyNzE5OTcyMDU3MDM5OjE2NzUzNjE0ODU6c3BfYnRmOjIwMDU2MTA2NzQ2NDA2OjowOjo&url=%2FCosmus-Casual-Navy-Laptop-Backpack%2Fdp%2FB08R7M639Z%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361485%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,3.9,684,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzAxMzI5OTc4ODMyNDoxNjc1MzYxNDg2OnNwX2F0Zl9uZXh0OjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361486%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,798,3.5,10,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzAxMzI5OTc4ODMyNDoxNjc1MzYxNDg2OnNwX2F0Zl9uZXh0OjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361486%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS
"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",689,3.9,"2,688",https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1675361486&sprefix=ba%2Caps%2C283&sr=8-147
Half Moon 55 litres Travelling Laptop Bag/Rucksack Backpack for Luggage Travel Journey Trekking Hiking Bags for Men Women Boys and Girls with Laptop Compartment & Rain Cover,979,4.0,274,https://www.amazon.in/Half-Moon-Travelling-Rucksack-Compartment/dp/B09WDBPVFW/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1675361486&sprefix=ba%2Caps%2C283&sr=8-148
